literacy_term_id,v_s,source,headword,definition,subject_category,note_raw,review_status_raw,reviewed_at,ai_tagged,external_id,classification
6826,S,schemareading-schema,정상우주론,우주가 팽창하면서 새 물질이 계속 생성되어 평균 밀도와 관측 모습이 일정하게 유지된다는 이론.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-876,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6827,S,schemareading-schema,우주배경복사,빅뱅 직후 초기 우주에서 발생하여 오늘날 우주 전역에 고르게 분포하는 전자기파.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-877,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6828,S,schemareading-schema,대폭발우주론,우주가 매우 작고 뜨거운 한 점에서 일어난 대폭발로 시작되어 팽창하고 있다는 우주론.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-878,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6829,S,schemareading-schema,빅뱅우주론,초고온·초고밀도의 한 점에서 시작된 대폭발을 통해 현재의 우주가 만들어졌다는 모형.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-879,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6830,S,schemareading-schema,암흑물질,빛을 방출하거나 반사하지 않아 직접 관측되지 않지만 중력을 통해 존재가 확인되는 물질.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-880,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6831,S,schemareading-schema,암흑에너지,우주의 가속 팽창을 일으키는 원인으로 추정되는 미지의 에너지.,과학,소분류: 별의 진화와 우주론 / 주차: 5주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-881,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6832,S,schemareading-schema,면역,체내에 침입한 병원체나 이물질에 맞서 몸을 보호하고 질병을 예방하는 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-883,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6833,S,schemareading-schema,비특이적 방어작용,병원체의 종류를 가리지 않고 체내 침입을 막거나 공격하는 선천적 방어 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-884,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6834,S,schemareading-schema,특이적 방어작용,특정 항원을 정확히 인식하여 선택적으로 제거하는 후천적 방어 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-885,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6835,S,schemareading-schema,항원,체내에 침입하여 면역 반응을 일으키게 하는 이물질이나 병원체.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-886,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6836,S,schemareading-schema,항체,항원과 결합하여 이를 무력화하거나 제거하기 위해 림프구가 만드는 단백질.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-887,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6837,S,schemareading-schema,항원 항체 반응의 특이성,하나의 항체가 그에 입체적으로 대응하는 특정 항원하고만 결합하는 성질.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-888,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6838,S,schemareading-schema,면역 세포,체내에 침입한 병원체나 이물질을 공격하여 몸을 지키는 세포.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-889,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6839,S,schemareading-schema,대식 세포,체내의 병원체를 잡아먹어 분해하고 다른 세포에 항원을 제시하는 면역 세포.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-890,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6840,S,schemareading-schema,비만 세포,히스타민 등을 분비하여 염증이나 알레르기 반응을 일으키는 면역 세포.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-891,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6841,S,schemareading-schema,림프구,"백혈구의 한 종류로, 특이적 면역 반응을 중심적으로 담당하는 세포.",과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-892,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6842,S,schemareading-schema,항원 제시,면역 세포가 침입한 병원체를 조각내어 그 조각을 표면에 나타내어 알려 주는 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-893,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6843,S,schemareading-schema,T림프구,가슴샘에서 성숙하여 감염된 세포를 직접 파괴하거나 면역 반응을 돕는 림프구.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-894,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6844,S,schemareading-schema,B림프구,골수에서 성숙하며 항체를 생성하는 형질세포로 분화하는 림프구.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-895,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6845,S,schemareading-schema,형질세포,B림프구에서 분화되어 항체를 집중적으로 합성하고 분비하는 세포.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-896,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6846,S,schemareading-schema,기억세포,항원을 접한 뒤 그 정보를 기억하여 재침입 시 빠르게 반응하도록 돕는 세포.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-897,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6847,S,schemareading-schema,세포성 면역,T림프구가 감염된 세포를 직접 파괴하여 항원을 제거하는 면역 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-898,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6848,S,schemareading-schema,체액성 면역,B림프구가 만든 항체가 체액 속 항원과 결합하여 무력화하는 면역 작용.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-899,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6849,S,schemareading-schema,1차면역반응,항원에 처음 침입받았을 때 항체를 느리고 적게 생성하는 면역 반응.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-900,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6850,S,schemareading-schema,2차면역반응,같은 항원에 다시 침입받았을 때 기억 세포에 의해 빠르고 강하게 나타나는 면역 반응.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-901,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6851,S,schemareading-schema,백신,면역을 형성하기 위해 약화하거나 죽인 병원체를 이용해 만든 의약품.,과학,소분류: 방어 작용 / 주차: 6주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-902,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6852,S,schemareading-schema,유전정보,생물의 형질을 결정하고 부모에게서 자손으로 전달되는 생명 정보.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-904,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6853,S,schemareading-schema,DNA,생물체의 유전 정보를 저장하고 전달하는 디옥시리보핵산.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-905,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6854,S,schemareading-schema,염기서열,DNA나 RNA를 구성하는 염기들이 배열되어 있는 순서.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-906,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6855,S,schemareading-schema,상보적 결합,DNA나 RNA를 이루는 염기들이 특정 짝과만 결합하는 현상.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-907,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6856,S,schemareading-schema,유전자,생물의 형질을 결정하고 부모에게서 자손으로 물려지는 유전 정보의 단위.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-908,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6857,S,schemareading-schema,RNA,DNA의 유전 정보를 전달하여 단백질을 합성하는 데 관여하는 핵산.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-909,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6858,S,schemareading-schema,전사,DNA에 저장되어 있는 유전 정보를 RNA로 합성해내는 과정.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-910,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6859,S,schemareading-schema,번역,RNA의 유전 정보에 따라 아미노산이 연결되어 단백질이 합성되는 과정.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-911,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6860,S,schemareading-schema,중심원리,유전 정보가 DNA에서 RNA를 거쳐 단백질로 전달된다는 생물학의 기본 원리.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-912,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6861,S,schemareading-schema,유전자 발현,유전자의 유전 정보가 RNA나 단백질로 합성되어 실제 형질로 나타나는 과정.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-913,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6862,S,schemareading-schema,돌연변이,유전물질인 DNA의 변화로 인해 어버이에 없던 새로운 형질이 자손에게 나타나는 현상.,과학,"소분류: 유전물질, 유전자의 발현 / 주차: 7주차 / [AI 자동 생성 뜻풀이]",검수완료,2026-09-01 23:47:34,Y,sci-914,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6863,S,schemareading-schema,줄기세포 연구,줄기세포의 분화 능력을 이용하여 질병 치료 및 재생 의학 기술을 개발하는 연구.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-915,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6864,S,schemareading-schema,분화,생물의 미분화된 세포나 조직이 고유한 형태와 기능을 가진 세포로 달라지는 현상.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-916,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6865,S,schemareading-schema,역분화,이미 분화가 끝난 성숙한 세포가 분화 전의 초기 미분화 상태로 되돌아가는 현상.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-917,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6866,S,schemareading-schema,배아,수정란이 세포 분열을 시작하여 하나의 완전한 개체가 되기 전까지의 생물체.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-918,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6867,S,schemareading-schema,줄기세포,다양한 신체 조직 세포로 분화할 수 있는 능력을 지닌 미분화 세포.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-919,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6868,S,schemareading-schema,배아 줄기세포,발생 초기의 배아에서 추출하여 모든 종류의 조직 세포로 분화할 수 있는 줄기세포.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-920,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6869,S,schemareading-schema,성체 줄기세포,성인의 몸 여러 조직이나 장기에 존재하며 특정 세포로 분화할 수 있는 줄기세포.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-921,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6870,S,schemareading-schema,유도 만능 줄기세포,분화된 체세포에 인위적으로 유전자를 넣어 배아 줄기세포와 같은 만능성을 갖게 한 세포.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-922,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6871,S,schemareading-schema,유전자 재조합 기술,특정한 유전자를 잘라내어 다른 생물체의 DNA에 결합시켜 새로운 유전 물질을 만드는 기술.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-923,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6872,S,schemareading-schema,표적 유전자,유전자 재조합이나 치료 연구 등에서 이동시키거나 조작하려는 목적이 되는 유전자.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-924,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6873,S,schemareading-schema,DNA 운반체,원하는 유전자를 다른 세포나 생물체 안으로 운반하기 위해 사용하는 DNA 분자.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-925,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6874,S,schemareading-schema,플라스미드,세균의 세포 내에 존재하며 주 DNA와 별도로 독자적으로 복제할 수 있는 고리 모양의 DNA.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-926,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6875,S,schemareading-schema,제한 효소,DNA의 특정 염기 서열을 인식하여 절단하는 효소.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-927,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6876,S,schemareading-schema,DNA 연결효소,절단된 DNA의 조각들을 서로 연결해 주는 효소.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-928,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6877,S,schemareading-schema,형질전환,외부 유전자에 의해 생물의 형질이 바뀌는 현상.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-929,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6878,S,schemareading-schema,세포융합기술,서로 다른 두 세포를 합쳐 두 세포의 형질을 모두 가진 새로운 세포를 만드는 기술.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-930,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6879,S,schemareading-schema,클론,어버이와 유전적으로 완전히 동일하게 복제된 세포나 개체.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-931,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6880,S,schemareading-schema,단일클론항체,하나의 항원 결정기에만 특이적으로 반응하는 항체.,과학,소분류: 생명공학기술 / 주차: 8주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-932,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6881,S,schemareading-schema,생명의 기원과 종의 진화,생명이 지구에 처음 등장한 역사와 여러 생물 종으로 발전해 온 과정.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-933,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6882,S,schemareading-schema,유기물,탄소를 기본 골격으로 가진 생명체의 구성 물질 및 탄소 화합물.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-934,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6883,S,schemareading-schema,무기물,탄소를 기본 골격으로 하지 않으며 생명체를 구성하는 유기물 이외의 물질.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-935,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6884,S,schemareading-schema,종속영양생물,스스로 영양분을 만들지 못하고 다른 생물을 섭취하여 유기물을 얻는 생물.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-936,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6885,S,schemareading-schema,독립영양생물,빛이나 화학에너지를 이용해 필요한 유기물을 스스로 합성하는 생물.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-937,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6886,S,schemareading-schema,리보자임,화학 반응을 촉매하는 기능을 가진 RNA 분자.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-938,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6887,S,schemareading-schema,인지질,친수성 부위와 소수성 부위를 모두 가지며 세포막을 이루는 대표적 주성분.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-939,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6888,S,schemareading-schema,리포솜,인지질 이중층이 공 모양의 구형을 이룬 미세한 인공 주머니.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-940,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6889,S,schemareading-schema,생물학적 종,자연 상태에서 서로 교배하여 생식 능력이 있는 자손을 낳는 생물 무리.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-941,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6890,S,schemareading-schema,종분화,하나의 종에서 격리나 진화를 거쳐 둘 이상의 새로운 종으로 갈라지는 현상.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-942,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6891,S,schemareading-schema,진화,생물이 여러 세대를 거치면서 환경에 적응하며 몸의 구조나 형질이 변하는 현상.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-943,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6892,S,schemareading-schema,상동성,생물의 기관이나 유전자가 공통 조상에서 유래하여 형태나 구조가 닮은 성질.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-944,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6893,S,schemareading-schema,상사성,발생 기원은 다르지만 비슷한 환경에 적응하면서 형태나 기능이 닮아진 성질.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-945,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6894,S,schemareading-schema,생물의 분류체계,생물을 진화적 계통과 형태적 유사성에 따라 기준을 세워 단계별로 정리한 체계.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-947,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6895,S,schemareading-schema,3역6계 분류체계,생물을 세 개의 역과 여섯 개의 계로 나누어 정리한 생물 분류 체계.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-948,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6896,S,schemareading-schema,진정세균계,핵막이 없는 세포 구조를 가진 단세포 생물 중 고세균을 제외한 세균류의 무리.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-949,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6897,S,schemareading-schema,고세균계,온천이나 염전 같은 극단적인 환경에 주로 살며 핵막이 없는 원핵생물군.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-950,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6898,S,schemareading-schema,식물계,엽록체를 가지고 있어 광합성을 통해 스스로 유기물을 합성하는 다세포 진핵생물군.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-951,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6899,S,schemareading-schema,균계,광합성을 하지 못하고 다른 생물체나 유기물을 분해하여 영양분을 얻는 진핵생물군.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-952,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6900,S,schemareading-schema,동물계,광합성을 하지 못하여 다른 생물을 먹이로 섭취하고 운동성이 있는 다세포 진핵생물군.,과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-953,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6901,S,schemareading-schema,원생생물계,"진핵생물 중 동물, 식물, 균계 어디에도 속하지 않는 생물들의 무리.",과학,소분류: 생명체의 진화 / 주차: 9주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-954,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6902,S,schemareading-schema,유전체,한 생물체가 가지고 있는 모든 유전 정보의 전체.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-955,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6903,S,schemareading-schema,암호화 DNA,단백질을 합성하는 데 필요한 유전 정보를 담고 있는 DNA 영역.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-957,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6904,S,schemareading-schema,엑손,유전자 서열 중 최종 단백질을 만드는 데 쓰이는 정보를 포함한 부위.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-958,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6905,S,schemareading-schema,비암호화 DNA,단백질 합성에 사용되는 유전 정보를 담고 있지 않은 DNA 영역.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-959,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6906,S,schemareading-schema,인트론,유전자 서열 중 단백질을 만드는 과정에서 제거되는 비암호화 부위.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-960,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6907,S,schemareading-schema,반복서열,DNA나 RNA에서 같은 염기 서열이 여러 번 반복하여 나타나는 부분.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-961,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6908,S,schemareading-schema,위유전자,유전자와 구조는 비슷하지만 돌연변이 등으로 인해 기능을 잃은 유전자.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-962,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6909,S,schemareading-schema,텔로미어,염색체 끝부분에 위치하여 염색체를 보호하고 세포 노화에 관여하는 부분.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-963,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6910,S,schemareading-schema,조절부위,유전자의 전사와 발현 과정을 조절하는 DNA의 특정 영역.,과학,소분류: 유전체의 진화 / 주차: 10주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,sci-964,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
